clave,nombre,activo,contacto,tipo,tipos_servicio,descripcion_servicios,metodo_pago,cuenta_pago,correo_e_contacto,razon_social,nombre_fiscal,regimen_fiscal,direccion,exterior,interior,colonia,cp,ciudad,estado,pais,telefono1,telefono2,fax,telefono800,correo_e,sitio_web,rfc,cuenta1,banco1,clabe1,cuenta2,banco2,clabe2,cuenta3,banco3,clabe3,cuenta4,banco4,clabe4,cuenta5,banco5,clabe5,titulo_anexo,vigencia_anexo,titulo_anexo2,vigencia_anexo2,titulo_anexo3,vigencia_anexo3,acepta_pago_directo,tasa_iva,agregar_iva_comision,pct_comision,pcc_sabre,codigo_bookingmotor,saldo_monedero,proveedor_corp,proveedor_corporativo,notas,imagen_cupon
27175,"HOTEL UNICO MADRID",1,Reservations,V,HTL,,,,info@unicohotelmadrid.com,"UNICO HOSPITALITY GROUP SL",,,"C. de Claudio Coello, 67, Salamanca, 28001",67,,,28001,Madrid,,España,"+34 917 81 01 73",,,,,,B65335184,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,26834,,0.00,0,0,,0
27193,"GRAND HOTEL BELLEVUE LONDON",1,Reservations,V,HTL,,,,stay@grandhotelbellevuelondon.com,"Paddington Hospitality Ltd",,,"25-27 Norfolk Square, Tyburnia, W2 1RX",25-27,,,,Londres,,"Reino Unido","+44 (0) 2030892527",,,,,,GB344004149,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,603537,,0.00,0,0,,0
27194,"MASSERIA CALDERISI",1,"Elio Zazzera ",V,HTL,,,,ezazzera@masseriacalderisi.com,"ARTEMISIA & C. S.R.L.","Masseria Calderisi",,"Strada Comunale Sarzano",12/A,,,72015,Bari,Fasano,Italia,"+39 080 433 4340","0039 0804334340",,,,www.masseriacalderisi.com,06367810725,1700024,"Monte dei Paschi di Siena",IT88K0103025800000001700024,"BIC/Swift: PASCITM1BR3","currency: euro",,,,,,,,,,,"datos bancarios",0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,388054,,0.00,0,0,,0
27195,"CROSSING MANZONI",1,Reservations,V,HTL,,,,info@crossingmanzoni.com,"CROSSING SL",,,"Via Gerolamo Morone",6,,,20121,Milano,,Italia,"+39 02 50065 416",,,,,www.crossingmanzoni.it,B46999785,,,,,IT05F0200801760000106709053,UNCRITM1MU9,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,604580,,0.00,0,0,,0
27210,Lufthansa,1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,1234567,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27230,"Matuete Brazil",1,,V,,,,,,"VWD Brasil - Serviços Turisticos",,,,,,,,,,,"+55 11 3074-0420",,,,travel@matuete.com,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27231,"MONSIEUR GEORGE HOTEL AND SPA",1,Reservations,V,HTL,,,,reservation@monsieurgeorge.com,"SOCIETE GW Hotel",,,"17 Rue Washington, 75008 ",17,,,75008,Paris,,Francia,"+33 1 87 89 48 48",,,,,https://www.monsieurgeorge.com/##,"FR05 830 247 86",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,328810,,0.00,0,0,,0
27236,"HOTEL LUNGARNO",1,Reservations,V,HTL,,,,lungarno@lungarnocollection.com,"Lungarno Alberghi S.r.l.",,,"Borgo San Iacopo, 14, 50125",,,,,Florencia,,Italia,"+39 055 27261",,,,,,FI470318,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,29919,,0.00,0,0,,0
27237,"CANYON RANCH LENOX",1,Reservations,V,HTL,,,,dcheney@canyonranch.com,"Canyon Ranch Enterprises, LLC.",,,"165 Kemble St, MA 01240",,,,01240,Lenox,MA,"Estados Unidos","+1 413-637-4100",,,,,,82-0566227,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,320264,,0.00,0,0,,0
27238,"ETT HEM",1,Reservations,V,HTL,,,,nicole.torbiornsson@etthem.se,"ETT HEM LTD",,,"Sköldungagatan 2, 114 27 ",,,,11427,"Stockholm ",,Suecia,"+46 8 20 05 90",,,,,,13894766,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,12114,,0.00,0,0,,0
27243,"PALAZZO ALBRICCI PEREGRINI LUXURY HOTEL",1,"Elena D'Amato",V,HTL,,,,info@palazzoalbricciperegrini.it,"PALAZZO ALBRICCI PEREGRINIS RLS",,,"via Giussepe Rovelli",28,,,22100,Como,,Italia,+393312305764,,,,,www.palazzoalbricciperegrini.it,03689820136,"SWIFT CODE: BPMOIT22XXX",,IT81Z0538710902000042547883,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27247,"CASA MACA",1,Reservations,V,HTL,,,,bookings@casamaca.com,"FINCA CAN MACA, SOCIEDAD LIMITADA",,,"Can Palau De Dalt, s/n, 07800",,,,,"Ibiza, Balearic Islands",,España,"+34 971 80 68 64",,,,,,B57957631,"Tarjeta AMEX",,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27248,"SA PEDRISSA",1,Reservations,V,HTL,,,,info@sapedrissa.com,"SA PEDRISSA SL",,,"Carretera Valldemossa - Deiá, Km 64,5, 07179 Deià",,,,," Illes Balears",,España,"+34 971 63 91 11",,,,,,E07796436,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27253,"HOTEL EMBASSY",1,Reservations,V,HTL,,,,booking@embassyhotel.it,"Hotel Embassy srl",,,"Via Jacopo da Diacceto, 8, 50123 ",8,,,,Florencia,,Italia,39-55-219316,,,,,https://www.embassyhotel.it/es/,07113900489,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,600682,,0.00,0,0,,0
27254,"ARIOSO HOTEL",1,Reservations,V,HTL,,,,contact@hotelarioso.com,"Societe a Responsabilite Limitee (SARL)",,,"7 Rue d'Argenson, 75008 ",7,,,75008,Paris,,Francia,"+33 1 53 05 95 00",,,,,https://www.hotelarioso.com/es/,"FR 73437692312",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,40409,,0.00,0,0,,0
27255,"MAMA SHELTER ROMA",1,Reservations,V,HTL,,,,roma@mamashelter.com,"MAMA SHELTER SAS","Mama Shelter Roma",,"Via Luigi Rizzo",20,,,00136,Roma,,Italia,"+39 06 9453 8900",,,,,https://mamashelter.com/roma/sleep/,498.495.472,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,391743,,0.00,0,0,,0
27256,"HILTON MOLINO STUCKY VENICE",1,Reservations,V,HTL,,,,vcehi_concierge@hilton.com,"GHMS VENEZIA – Molino Stucky S.p.A.",,,"Giudecca, 810, 30133 VE",810,,,30133,Venecia,,Italia,"39-041-272 3311",,,,,https://www.hilton.com/en/hotels/vcehihi-hilton-mo,IT13041131007,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,60966,,0.00,0,0,,0
27261,"Ace Hotel Kyoto",1,Reservations,V,HTL,,,,guestservices.kyo@acehotel.com,"NTT URBAN DEVELOPMENT HOTEL MANAGEMENT CO., LTD.",,,"245-2 Kurumayacho, Nakagyo Ward, 604-8185",,,,,Kyoto,,Japón,"+81 75-229-9000",,,,,,1010001191076,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,385860,,0.00,0,0,,0
27264,"THE RITZ CARLTON SHANGHAI PUDONG",1,Reservations,V,HTL,,,,rc.shasz.reservation@ritzcarlton.com,"The Ritz-Carlton Hotel Company, LLC",,,"8 Shiji Blvd, Lujiazui, 200120",,,,,Pudong,,China,"+86 21 2020 1888",,,,,,5274125,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,121424,,0.00,0,0,,0
27265,"HOTEL THE CELESTINE GINZA",1,Reservations,V,HTL,,,,celestine-ginza@gardenhotels.co.jp,"Mitsui Fudosan Hotel Management Co., Ltd.",,,"8 Chome-4-22 Ginza, Chuo City, Tokyo 104-0061",,,,,,,Japón,"+81 3-3572-3111",,,,,,6010001047700,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,387766,,0.00,0,0,,0
27301,"TURISMO EX MAR, S.A. DE C.V.",1,,V,VLO,,,,,"TURISMO EX MAR, S.A. DE C.V.",,,"Monte Pelvoux, No. 111, Mezanine, Miguel Hidalgo",,,"Lomas de Chapultepec",11000,"Ciudad de México","Ciudad de México",México,"(55) 59808331",,,,,,TEM810505LV2,1641265,"BANCO MONEX, S.A.",112180000016412652,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"BANCO MONEX, S.A. MXN CTA. 1641265
CLABE 112180000016412652",0
27306,Icelandair,1,,V,"BBF,VLO,ABC",,,,,ICELANDAIR,,,,,,,,,,,0000000,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27316,"Emile Garcin Proprietes",1,,V,,,,,"locations.luberon@emilegarcin.com ",,"Emmanuel Garcin Real Estate Management Account",,"RUE KLEBER GUENDON",79,,,,Menerbes,,France,"33(0)4 90 72 32 93",,,,luberon@emilegarcin.com,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27336,"VESTIGE SON VELL",1,Reservations,V,HTL,,,,reservations-sonvell@vestigecollection.com,"CONTURA DIRECTORSHIP, S.L",,,"finca, Camí de Son March, Camí de Son Vell, s/n, 07769",,,,,"Balearic Islands",,España,"+34 971 93 94 24",,,,,,B88491394,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,603058,,0.00,0,0,,0
27345,"BLISS TRAVEL",1,,V,,,,,,,,,,,,,,ATHENAS,,GRECIA,"+30 2104134074",,,,,www.blisstravel.gr,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27356,"Garuda Indonesia",1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27364,"ASIANA AIRLINES",1,,V,,,,,,,,,,,,,,,,,0000000,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27365,"Vietnam Airlines",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,0000000,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27368,"PAPELERIA GANNET",1,,A,,,,,,,,,,,,,,,,,123465,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27371,VENTOURS,1,"Shayne Rego",V,PKT,,,,shayne@ventours.com,"Ventours International Travel Pvt. Ltd.",,,"116 Dalamal Tower, 211 Nariman Point Mumbai - 400 021",,,,,,,India,"+91 (22) 2285 5793",,,,SHAYNE@VENTOURS.COM,,115013,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27387,"TEMPOVIP DMC PORTUGAL",1,Reservations,V,PKT,,,,reservas@tempovip.com,"NEW TEMPOVIP, LDA",,,"R. Garcia de Orta 17 B, 1200-677",,,,,Lisboa,,Portugal,"+351 918 328 179",,,,,,513294686,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27434,"LA RESERVE EDEN AU LAC ZURICH",1,Reservations,V,HTL,,,,"reservations@lareserve-zurich.com ","Swiss Hotel Properties (SHP)",,,"Utoquai 45",,,,,"8008 Zurich",,Switzerland,"+41 44 266 25 25",,,,,www.lareserve-zurich.com,CHE-101.668.879,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,10579,,0.00,0,0,,0
27436,"Vueling Airlines",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,"00 34 931 51 81 58",,,,,,,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27437,"LAM LINHAS AEREAS DE MOCAMBIQUE",1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27439,Ferryhopper,1,,V,OTR,,,,,,,,,,,,,,,,-,,,,,,,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27447,FINNAIR,1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27448,"THE LOWELL HOTEL",1,Reservations,V,HTL,,,,info@lowellhotel.com,"Lowell Hotel Associates, L.P.",,,"28 E 63rd St, New York, NY 10065",,,,,,,"Estados Unidos","+1 212-838-1400",,,,,,1221556,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,16703,,0.00,0,0,,0
27453,"Thai Airways Intl",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27474,"Museo de Osma",1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27486,"MANDARIN ORIENTAL, PARIS HOTEL",1,Reservations,V,HTL,,,,,"SH MANAGEMENT SAS",,,"251 Rue Saint-Honoré, 75001",,,,,Paris,,Francia,"+33 1 70 98 78 88",,,,,,"FR87 49 31 98 6",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,139230,,0.00,0,0,,0
27487,"FOUR SEASONS RESORT PUNTA MITA",1,Reservations,V,HTL,,,,reservations.pun@fourseasons.com,"Four Seasons Mexico Properties, S.A. de C.V.",,,"63734 Punta Mita",,,,,Nayarit,,México,"329 291 6000",,,,,,PMT040625Q12,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,44062,,0.00,0,0,,0
27490,"HOSHINOYA FUJI",1,Reservations,V,HTL,,,,,"Hoshino Resorts Co., Ltd.",,,"1408 Oishi, Fujikawaguchiko, Minamitsuru District, 401-0305",,,,,Yamanashi,,Japón,"+81 50-3134-8091",,,,,," 5100001008688",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27539,"AVIS CAR RENTAL",1,Reservations,V,"AUT,TRF",,,,avis@e.avis.com," Avis Rent A Car System, LLC",,,"Parsippany 07054",,,,,"New Jersey",,"Estados Unidos","+1 786 503 6965",,,,,,11-1998661,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27540,"JW MARRIOTT DALLAS ARTS DISTRICT",1,"Shawn Beck - Senior Sales Executive",V,HTL,,,,shawn.beck@marriott.com,"Marriott International, Inc",,," 800 N Harwood St 75201",,,,,Dallas,Texas,"Estados Unidos","+1 214-347-9499",,,,,,52-2055918,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,600666,,0.00,0,0,,0
27541,"JW MARRIOTT WASHINGTON, DC",1,Reservations,V,HTL,,,,," Marriott International, Inc",,," 1331 Pennsylvania Ave NW, 20004",,,,,"Washington, DC ",,"Estados Unidos","+1 202-393-2000",,,,,,52-2055918,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,1230,,0.00,0,0,,0
27542,"THE BEAUMONT MAYFAIR",1,Reservations,V,HTL,,,,reservations@thebeaumont.com,"The Beaumont Hotel Limited",,,"8 Balderton St, Brown Hart Gardens, W1K 6TF",,,,,London,,"Reino Unido","+44 20 7499 1001",,,,,,13333951,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,198992,,0.00,0,0,,0
27543,"MUIR, A LUXURY COLLECTION HOTEL, HALIFAX",1,Reservations,V,HTL,,,,,"Autograph Collection de Marriott International",,,"1709 Lower Water St, Halifax, NS B3J 1S5",,,,,,,Canadá,"+1 902-407-6847",,,,,,6428456,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,394082,,0.00,0,0,,0
27544,"THE DAVID KEMPINSKI TEL AVIV",1,Reservations,V,HTL,,,,hotel.telaviv@kempinski.com,BIT.BRIDGE.LTD,,,"HaYarkon St 51, Tel Aviv-Yafo, 6343203",,,,,,,Israel,"+972 3-776-8888",,,,,,516056819,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,387667,,0.00,0,0,,0
27546,"CHATEAU DE VALMER",1,Reservations,V,HTL,,,,info@chateauvalmer.com,"SCEA Château de Valmer","Chateau de Valmer",,"81 Bd de Gigaro, 83420",,,,,"La Croix-Valmer",,Francia,"+33 4 94 55 15 15",,,,,https://www.chateauvalmer.com/en/contact,FR70792760423,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,137666,,0.00,0,0,,0
27547,"HOTEL LIAUTAUD CASSIS",1,Reservations,V,HTL,,,,bonjour@hotelliautaudcassis.com,"Hôtel Liautaud",,," Rue Marcel Barthélémy",,,,,Cassis,,Francia,"+ 33 4 51 68 02 02",,,,,,FR10071710321,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,612432,,0.00,0,0,,0
27551,"MANDARIN ORIENTAL LUTETIA PARIS",1,Reservations,V,HTL,,,,molut-reservations@mohg.com,"L.HOTEL (HOTEL LUTETIA)",,,"45 Bd Raspail, 75006 ",,,,,París,,Francia,"+33 1 49 54 46 00",,,,,,45132486700022,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,317693,,0.00,0,0,,0
27554,"HOTEL LORD BYRON",1,Reservations,V,HTL,,,,reception@hotel-lordbyron.com,"SAS, société par actions simplifiée",,,"5 Rue Chateaubriand, 75008 ",5,,,75008,París,,Francia,"+33 1 43 59 89 98",,,,,https://hotel-lordbyron.com/fr/?utm_source=mybusin,FR41508107091,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,30840,,0.00,0,0,,0
27559,"SOFITEL LEGEND SANTA CLARA CARTAGENA",1,Reservations,V,HTL,,,,reservations.santaclara@sofitel.com,"HOTEL SANTA CLARA S.A.",,,"Calle Del Torno #39-29, San Diego, Cartagena de Indias, Provincia de Cartagena",,,,,Bolívar,,Colombia,"+57 605 6504700",,,,,,8000200237,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,25118,,0.00,0,0,,0
27573,Jet2.com,1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,"00 44 20 3059 8336",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27585,"HYATT CENTRIC GINZA TOKYO",1,Reservations,V,HTL,,,,tyoct.reservations@hyatt.com,"ORIX Real Estate Corporation",,,"6 Chome-6-7 Ginza, Chuo City, 104-0061",,,,,"Tokyo ",,Japón,"+81 3-6837-1234",,,,,,35380016EMHNBOV,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,316903,,0.00,0,0,,0
27586,"Q Hotels",1,,V,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27589,"HOTEL CASA MONTI ROMA",1,Reservations,V,HTL,,,,reservations@casamontiroma.com,"PANISTER SRL",,,"Via Panisperna, 210/212, 00184 ",,,,,Roma,,Italia,"+39 06 4522 9523","Gwendolyn Moreau",,,fatture@casamontiroma.com,,14861521004,,,,,"IT64C0200805239000106984875 ",UNCRITM1B66,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,607598,,0.00,0,0,,0
27591,"HIP TRAVEL",1,"TOLGA KOC",V,,,,,,"Yaz D&#305;s Ticaret ve Turizm A.S. ",,,"Hümeyra Sk. No:7 Nef 09 B Blok K:13 D:233 (245) Ka&#287;&#305;thane",,,,,ISTANBUL,,iSTANBUL,"+90 212 293 83 56",,,,TOLGA@HIP.COM.TR,HIP.COM.TR,,,,,,,,,,,,,,,,,"Datos bancarios USD y EUR",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27606,"HOTEL BEAU SITE NOTRE DAME",1,Reservations,V,HTL,,,,contact@hotelbeausite.net,"GRAND HOTEL BEAU SITE ET NOTRE DAME",,,"Cité Médiévale, Rue Roland le Preux, 46500 ",,,,06160,Rocamadour,,Francia,"+33 5 65 33 63 08",,,,,,"317 783 553",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27613,SOMMERRO,1,Reservations,V,HTL,,,,stay@sommerrohouse.com,"Hotelldrift Sommerrogata AS",,,"Sommerrogata 1, 0255 ",,,,,Oslo,,Noruega,"+47 21 40 49 00",,,,,,NO921668198MVA,,"DNB Bank ASA",,1506.14.90016,"NO51 1506 1490 016","BIC : DNBANOKKXXX",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,393700,,0.00,0,0,,0
27633,"FOUR SEASONS RESORT TAMARINDO",1,"KAREN GONZALEZ",V,HTL,,,,MICHEL.RODRIGUEZ@fourseasons.com,"ALDEA TAMARINDO",,,"K.M. 7.5 HIGHWAY 200 BARRA DE NAVIDAD, 48898",,,,,"La Manzanilla ",Jalisco,México,"357 689 0012",,,,karen.gonzalez@fourseasons.com,,ATA981203FC0,7016428013,BANAMEX,002180701604280139,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,392077,,0.00,0,0,,0
27647,"FOUR SEASONS HOTEL FIRENZE",1,Reservations,V,HTL,,,,res.florence@fourseasons.com,"FS Florence S.r.l.",,,"Borgo Pinti, 99, 50121 ",,,,,Florencia,,Italia," +39 055 26261",,,,,,FI582017,,,,"ABI 01005 CAB 21500",IT88E0100521500000000053336,BNLIITRRPOX,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,28705,,0.00,0,0,,0
27648,"THE BEVERLY HILLS HOTEL",1,Reservations,V,HTL,,,,gloria.mendez@dorchestercollection.com,"Dorchester Collection",,,"9641 Sunset Blvd, Beverly Hills, CA 90210",,,,,,,"Estados Unidos","+1 310-276-2251",,,,,,03121664,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,24361,,0.00,0,0,,0
27650,WILDCHINA,1,Reservations,V,"ATR,EXC,PKT",,,,info@wildchina.com,"WildChina Company Limited",,,"A12, 3rd Floor, SIP, No. 1318, North Sichuan Road, Hongkou District,",,,,,Shanghai,,China,"+1 888 902 8808",,,,,,31720233,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27670,"TORDRILLO MOUNTAIN LODGE",1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27672,"MX3 TRAVEL",1,,V,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27693,"TGV inOui",1,,V,OTR,"Servicio de trenes de alta velocidad.",,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27697,"HILTON KYOTO",1,Reservations,V,HTL,,,,kyoto.reservations@hilton.com,"Tokyo Tatemono Co., Ltd.",,,"416 Shimomaruyacho, Nakagyo Ward, 604-8006",,,,,Kioto,,Japón,"+81 75-212-8007",,,,,,6010001034998,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,607023,,0.00,0,0,,0
27703,"THE ST. REGIS WASHINGTON D.C.",1,Reservations,V,HTL,,,,,"Marriott International, Inc.",,,"923 16th St NW, 20006",,,,,"Washington, DC",,"Estados Unidos","+1 202-638-2626",,,,,,2798413,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,473,,0.00,0,0,,0
27704,Blacklane,1,,V,TRF,,,,,,,,,,,,,,,,-,,,,,https://www.blacklane.com/es/,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
27716,"BLESS HOTEL MADRID",1,"Malena Hohn",V,HTL,,,,malena.hohn@blesscollectionhotels.com,"BLESS COLLECTION HOTELS, S.L..",,,"Calle Velázquez, 62, Salamanca, 28001",,,,,"Madrid ",,España,"+34 915 75 28 00",,,,,,B87979357,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,188604,,0.00,0,0,,0
27717,Flemings,1,,V,,,,,,,,,,,,,,,,,"+44 20 7499 0000",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
